Feature ID	Taxon	Confidence
8b9ce5d63321e8cbc4516380a4ecbca9	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Bacillales_A; f__Planococcaceae	0.9999808306956859
54239c6454a6a3d3a48e90a79744afb7	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Gemmiger_A_73129; s__	0.9775654730510517
36aef71fcecc301a22c79acef5e0e16a	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Aerococcaceae; g__Aerococcus	0.9999999720227605
3073690a8233475dcf5f6d739def1bb5	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Bacillales_A; f__Planococcaceae; g__Savagea; s__Savagea sp009740415	0.9999984897920803
62fbd5d8dc1cd29df060b8b6c46e1352	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Staphylococcales; f__Salinicoccaceae; g__Jeotgalicoccus_A_310962; s__Jeotgalicoccus_A_310962 meleagridis	0.9979530820403131
bd5ef8f372e09bcf6ec35825be4f053c	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Bariatricus	0.999998551152243
9b00234d7a63293772e9d71652068ea5	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Pasteurellaceae; g__Glaesserella; s__	0.7983140383629911
4c974b834afe158c4265402ee0bfcbad	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Sodaliphilus; s__	0.9999999971449398
bcb8e854b5936dcd99be0648256b96ab	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.9999999928856511
53a542c5730d8042b5c532e8e3d48a55	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Carnobacteriaceae; g__Atopostipes; s__Atopostipes suicloacalis	0.9999993737688981
40430cb3f1549292579a0136c2e9649b	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelothrix; s__Erysipelothrix urinaevulpis	0.9999998935537263
588940e0d8aa3304b2e40c4f46195ce6	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Tissierellales; f__Tissierellaceae	0.7609666608373408
00a96fbd0ac34bfd245f9c24f8737f7d	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A_141781; s__Blautia_A_141781 obeum	0.9988054021854385
f5a804d142e6d51705b5e75147cfdaf8	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium; s__Corynebacterium stationis	0.9650893440160404
ab0b3b5d24e5cd242d2567e3cfebe629	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales_A_660879; f__Moraxellaceae; g__Moraxella_C_651924	0.9999998088016353
52983c820a524697c3f9d39ad5f5addf	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_B_877923; f__Flavobacteriaceae; g__Flavobacterium; s__Flavobacterium odoratimimum	0.9957034749519138
e2bd3a9338e344ff658675239fdea3ff	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium; s__Corynebacterium minutissimum	0.7473263666168107
